cid,fname,lname,age,prof,city,salary,doj,gender,dept
9421,Sara,Miller,57,Engineer,Singapore,111712,2002-11-10,F,Engineering
9422,John,Smith,27,Clerk,London,83703,2000-03-18,M,Operations
9423,Lisa,Miller,22,Designer,Toronto,75460,2007-02-04,F,Design
9424,Alex,Jones,19,Developer,New York,114216,2002-07-12,F,Engineering
9425,Sam,Brown,39,Manager,Delhi,74874,2024-03-20,F,Management
9426,Lisa,Davis,33,Consultant,Paris,80403,2015-05-06,M,Consulting
9427,Alex,Davis,21,Engineer,London,113827,2024-08-14,M,Engineering
9428,John,Davis,19,Manager,Paris,105964,2006-07-29,F,Management
9429,Alex,Jones,18,Architect,London,32353,2001-10-26,F,Architecture
9430,Paul,Smith,22,Analyst,Berlin,90208,2004-12-17,M,Analytics
9431,Sara,Jones,45,Engineer,Berlin,47933,2003-06-06,F,Engineering
9432,Mike,Taylor,21,Consultant,Paris,114418,2012-10-20,M,Consulting
9433,Sara,Smith,52,Intern,Singapore,47570,2006-06-09,M,Training
9434,Lisa,Johnson,35,Lead,Toronto,104251,2014-04-13,M,Leadership
9435,John,Taylor,39,Intern,Dubai,91192,2005-02-10,F,Training
9436,Sara,Davis,36,Engineer,Sydney,42460,2016-07-03,F,Engineering
9437,Emma,Taylor,39,Lead,Sydney,52025,2008-02-11,F,Leadership
9438,Emma,Smith,42,Consultant,Dubai,101766,2006-02-06,M,Consulting
9439,John,Wilson,59,Clerk,Toronto,86119,2002-07-09,F,Operations
9440,John,Wilson,27,Lead,Berlin,93907,2003-12-22,M,Leadership
9441,Sam,Brown,20,Developer,Sydney,75163,2018-02-27,F,Engineering
9442,Sara,Johnson,38,Intern,London,106732,2007-05-07,F,Training
9443,Jane,Davis,46,Manager,Tokyo,68322,2013-09-10,M,Management
9444,Lisa,Wilson,39,Manager,Paris,43982,2009-05-29,M,Management
9445,Tom,Davis,18,Analyst,Singapore,47580,2006-01-26,F,Analytics
9446,Tom,Davis,31,Analyst,Toronto,71597,2000-10-02,M,Analytics
9447,Mike,Davis,42,Intern,Singapore,36622,2003-12-20,M,Training
9448,Alex,Wilson,18,Developer,Paris,102148,2008-12-07,F,Engineering
9449,Alex,Johnson,30,Designer,Sydney,110770,2022-10-27,M,Design
9450,Tom,Smith,27,Architect,New York,44812,2023-02-11,M,Architecture
9451,Paul,Taylor,37,Engineer,Berlin,51564,2020-06-09,M,Engineering
9452,Alex,Garcia,55,Consultant,Dubai,88966,2005-01-24,F,Consulting
9453,Sara,Miller,35,Architect,Toronto,83330,2014-02-08,F,Architecture
9454,Sam,Brown,53,Engineer,Sydney,46799,2003-07-07,F,Engineering
9455,Paul,Davis,30,Engineer,Paris,98574,2003-02-12,M,Engineering
9456,Emma,Taylor,44,Manager,New York,77668,2000-05-15,F,Management
9457,Tom,Williams,56,Intern,Paris,81598,2002-10-28,F,Training
9458,John,Davis,18,Designer,Toronto,76835,2022-02-07,F,Design
9459,Jane,Miller,33,Consultant,Toronto,87675,2023-10-24,F,Consulting
9460,Jane,Miller,22,Lead,Berlin,78651,2020-01-20,M,Leadership
9461,Mike,Taylor,32,Intern,Singapore,94731,2020-07-26,M,Training
9462,Sara,Garcia,48,Intern,Singapore,80923,2018-09-04,F,Training
9463,Alex,Williams,57,Architect,Berlin,25985,2024-07-20,F,Architecture
9464,Mike,Brown,37,Clerk,New York,46775,2003-11-29,M,Operations
9465,Tom,Wilson,40,Manager,London,90229,2017-07-28,M,Management
9466,Sam,Miller,46,Intern,Tokyo,112453,2014-04-05,M,Training
9467,Sam,Johnson,24,Consultant,Delhi,28802,2015-10-24,M,Consulting
9468,Sam,Johnson,59,Clerk,Toronto,107010,2009-10-12,F,Operations
9469,Tom,Garcia,39,Lead,Toronto,54938,2003-04-02,M,Leadership
9470,Alex,Davis,51,Lead,London,45431,2019-03-04,F,Leadership
9471,John,Smith,49,Lead,Sydney,56964,2009-10-24,M,Leadership
9472,Emma,Garcia,40,Intern,Paris,107824,2001-09-25,M,Training
9473,John,Taylor,18,Lead,Delhi,43812,2013-02-01
9474,Emma,Johnson,42,Analyst,New York,118087,2011-05-27,M,Analytics
9475,Tom,Williams,19,Manager,Tokyo,118593,2010-02-11,F,Management
9476,Paul,Miller,31,Engineer,New York,106831,2008-08-14,M,Engineering
9477,Sam,Wilson,18,Lead,Sydney,45586,2022-12-19,F,Leadership
9478,John,Smith,55,Manager,Berlin,92220,2016-04-30,M,Management
9479,Paul,Davis,35,Architect,Singapore,59403,2008-09-30,M,Architecture
9480,Mike,Wilson,57,Architect,Dubai,50065,2010-02-15,F,Architecture
9481,John,Smith,45,Developer,New York,79647,2012-04-05,M,Engineering
9482,Sam,Brown,52,Lead,Dubai,105157,2022-02-19,M,Leadership
9483,Paul,Davis,48,Clerk,Delhi,102408,2001-12-07,M,Operations
9484,Sara,Johnson,40,Clerk,London,103086,2022-07-08,M,Operations
9485,Alex,Miller,25,Engineer,New York,69630,2004-10-25,M,Engineering
9486,Lisa,Brown,60,Analyst,Delhi,49284,2018-06-27,F,Analytics
9487,Paul,Smith,31,Clerk,New York,44789,2005-03-06,F,Operations
9488,Sam,Taylor,45,Architect,Delhi,31768,2013-04-06,F,Architecture
9489,Alex,Wilson,30,Engineer,Dubai,32772,2003-04-10,F,Engineering
9490,Sam,Miller,55,Developer,Toronto,115151,2023-06-06,F,Engineering
9491,Sara,Jones,49,Consultant,Tokyo,45548,2024-11-29,F,Consulting
9492,Jane,Smith,46,Manager,Singapore,44097,2024-10-04,M,Management
9493,Alex,Williams,46,Consultant,London,64154,2005-06-08,F,Consulting
9494,Sam,Smith,23,Consultant,New York,91509,2024-11-18,F,Consulting
9495,Sara,Davis,20,Lead,Berlin,27117,2011-06-26,F,Leadership
9496,Emma,Smith,18,Analyst,Sydney,115842,2022-06-08,M,Analytics
9497,John,Taylor,52,Intern,New York,34683,2010-06-29,F,Training
9498,Mike,Williams,53,Intern,Berlin,92145,2000-05-19,M,Training
9499,Sam,Johnson,20,Architect,Berlin,96256,2011-04-23,F,Architecture
9500,Alex,Garcia,26,Designer,Tokyo,113302,2006-10-31,F,Design
9501,Sam,Smith,44,Manager,New York,36973,2023-06-01,F,Management
9502,Alex,Johnson,58,Manager,Paris,27256,2022-05-28,F,Management
9503,John,Wilson,59,Consultant,Sydney,53476,2002-10-25,F,Consulting
9504,Mike,Brown,51,Architect,Berlin,44749,2003-02-24,M,Architecture
9505,Tom,Smith,49,Architect,New York,82916,2001-02-25,F,Architecture
9506,Tom,Jones,49,Manager,Sydney,62699,2018-04-19,M,Management
9507,Jane,Smith,60,Engineer,Singapore,45426,2002-02-19,M,Engineering
9508,Sara,Williams,49,Architect,Paris,76265,2017-06-07,M,Architecture
9509,Lisa,Smith,40,Analyst,Berlin,56055,2001-08-16,M,Analytics
9510,Sara,Jones,26,Designer,Toronto,87651,2004-10-10,F,Design
9511,Sam,Johnson,60,Analyst,London,63035,2021-01-05,F,Analytics
9512,Lisa,Wilson,30,Architect,London,84198,2015-09-11,F,Architecture
9513,Paul,Jones,20,Consultant,Tokyo,96629,2019-05-14,M,Consulting
9514,Tom,Garcia,36,Clerk,New York,98066,2005-03-31,M,Operations
9515,Paul,Johnson,50,Developer,Delhi,25898,2021-05-15,F,Engineering
9516,Sam,Taylor,41,Architect,Berlin,76616,2006-10-31,F,Architecture
9517,John,Brown,60,Clerk,Sydney,104558,2024-03-16,F,Operations
9518,Alex,Davis,52,Analyst,Tokyo,45487,2003-12-12,F,Analytics
9519,Lisa,Miller,46,Designer,Paris,100997,2020-02-23,F,Design
9520,Sam,Johnson,57,Intern,Paris,100439,2019-02-09,F,Training
9521,Alex,Wilson,24,Intern,Paris,37515,2006-10-05,F,Training
9522,Lisa,Taylor,36,Clerk,Delhi,63333,2006-02-07,M,Operations
9523,Tom,Wilson,51,Architect,Delhi,75772,2003-03-16,M,Architecture
9524,Sam,Taylor,18,Consultant,Delhi,67370,2014-01-30,F,Consulting
9525,Paul,Jones,43,Developer,Sydney,90666,2019-08-05,F,Engineering
9526,Mike,Johnson,55,Consultant,Paris,78160,2015-09-29,F,Consulting
9527,Tom,Taylor,50,Designer,Tokyo,59041,2014-08-31,M,Design
9528,Alex,Garcia,60,Developer,Delhi,112556,2018-01-30,F,Engineering
9529,Sam,Miller,25,Clerk,Toronto,93410,2013-11-15,M,Operations
9530,Sara,Davis,30,Analyst,Tokyo,86973,2000-02-28,M,Analytics
9531,Alex,Smith,36,Analyst,Toronto,57621,2010-06-23,M,Analytics
9532,Tom,Garcia,25,Intern,Tokyo,66411,2002-04-18,M,Training
9533,Emma,Brown,42,Designer,Tokyo,118875,2009-07-17,M,Design
9534,Paul,Smith,52,Architect,Paris,107009,2004-08-23,F,Architecture
9535,Sara,Miller,36,Designer,London,118412,2004-04-14,F,Design
9536,Mike,Jones,21,Architect,Paris,69390,2016-08-11,F,Architecture
9537,Sam,Garcia,31,Manager,Sydney,56811,2003-11-04,M,Management
9538,Lisa,Wilson,26,Lead,London,75756,2017-08-28,M,Leadership
9539,Alex,Miller,27,Intern,Paris,49852,2010-09-22,M,Training
9540,Mike,Smith,56,Consultant,Berlin,115989,2010-02-04,M,Consulting
9541,Jane,Williams,57,Developer,Berlin,25763,2006-05-26,F,Engineering
9542,Jane,Brown,35,Developer,Tokyo,76948,2016-12-18,M,Engineering
9543,Paul,Davis,34,Developer,London,63100,2001-10-06,M,Engineering
9544,Mike,Wilson,52,Engineer,Berlin,72499,2021-02-12,M,Engineering
9545,John,Brown,51,Clerk,London,49689,2009-05-27,F,Operations
9546,Sam,Williams,46,Engineer,Paris,32032,2015-07-13,M,Engineering
9547,John,Brown,31,Designer,New York,42740,2012-07-10,M,Design
9548,John,Jones,31,Designer,Dubai,75778,2010-02-10,M,Design
9549,Sam,Johnson,38,Intern,Tokyo,89763,2017-01-09,F,Training
9550,Emma,Jones,53,Designer,Delhi,52972,2013-05-10,F,Design
9551,Tom,Miller,49,Consultant,Sydney,50480,2024-08-31,F,Consulting
9552,Jane,Smith,40,Analyst,Dubai,56998,2005-08-15,F,Analytics
9553,Sara,Johnson,22,Analyst,Delhi,92407,2011-06-26,M,Analytics
9554,Tom,Smith,31,Manager,Delhi,89505,2008-07-20,M,Management
9555,Sara,Taylor,35,Developer,Singapore,82985,2011-02-25,F,Engineering
9556,Paul,Garcia,54,Consultant,Berlin,110998,2008-08-08,F,Consulting
9557,Lisa,Williams,23,Consultant,London,104368,2000-06-27,F,Consulting
9558,Tom,Brown,31,Developer,Berlin,118528,2010-12-02,F,Engineering
9559,Sara,Taylor,31,Designer,Toronto,74089,2009-02-07,M,Design
9560,Alex,Wilson,60,Designer,Berlin,64666,2006-05-06,M,Design
9561,Jane,Johnson,41,Consultant,Singapore,111281,2020-07-19,M,Consulting
9562,Sara,Brown,21,Analyst,Berlin,112498,2019-02-16,F,Analytics
9563,Emma,Garcia,57,Designer,New York,48868,2019-06-14,M,Design
9564,Paul,Taylor,46,Designer,Singapore,32655,2008-06-30,M,Design
9565,Tom,Miller,21,Lead,Delhi,33765,2013-03-18,F,Leadership
9566,Lisa,Jones,51,Manager,Berlin,31387,2008-09-28,M,Management
9567,Lisa,Williams,49,Manager,Tokyo,46494,2003-04-08,M,Management
9568,Tom,Garcia,56,Clerk,Paris,95338,2015-08-11,M,Operations
9569,Sam,Taylor,20,Manager,Berlin,48963,2014-04-17,F,Management
9570,John,Wilson,48,Manager,Tokyo,59007,2006-05-22,M,Management
9571,Tom,Davis,40,Consultant,New York,75676,2016-03-11,M,Consulting
9572,Emma,Johnson,25,Lead,Tokyo,76813,2006-04-18,F,Leadership
9573,Sam,Jones,42,Lead,Sydney,44176,2018-01-31,F,Leadership
9574,Mike,Brown,30,Engineer,Tokyo,115020,2005-07-19,M,Engineering
9575,Lisa,Brown,29,Consultant,New York,51588,2024-01-27,M,Consulting
9576,Mike,Johnson,39,Analyst,Paris,104261,2021-05-25,F,Analytics
9577,Alex,Smith,57,Clerk,New York,39178,2018-02-11,M,Operations
9578,Jane,Smith,30,Clerk,Paris,67450,2007-09-22,F,Operations
9579,Jane,Brown,58,Architect,Singapore,94798,2024-01-30,M,Architecture
9580,Emma,Smith,38,Lead,London,45825,2021-06-15,M,Leadership
9581,Sara,Wilson,24,Developer,Dubai,88342,2017-11-22,M,Engineering
9582,Paul,Garcia,26,Lead,Sydney,116564,2008-07-08,F,Leadership
9583,Emma,Brown,27,Designer,Paris,109429,2008-01-03,F,Design
9584,Alex,Miller,32,Analyst,Toronto,117205,2013-01-15,F,Analytics
9585,Tom,Garcia,27,Clerk,Sydney,40622,2000-04-18,M,Operations
9586,Jane,Brown,22,Engineer,Paris,100861,2015-05-24,F,Engineering
9587,Sara,Davis,47,Manager,Paris,58225,2005-01-28,F,Management
9588,Sam,Jones,45,Manager,Sydney,92920,2007-01-19,M,Management
9589,Alex,Johnson,38,Clerk,London,64180,2004-01-01,M,Operations
9590,Alex,Smith,54,Consultant,Tokyo,47288,2022-03-19,F,Consulting
9591,Mike,Smith,44,Engineer,Paris,54202,2024-09-28,F,Engineering
9592,John,Jones,30,Lead,Delhi,62226,2003-06-13,M,Leadership
9593,Sam,Williams,34,Consultant,Sydney,108272,2021-08-15,F,Consulting
9594,John,Brown,23,Developer,London,92656,2019-03-04,F,Engineering
9595,Jane,Williams,42,Analyst,Tokyo,57760,2002-10-10,F,Analytics
9596,Paul,Davis,29,Architect,Paris,93343,2022-01-28,M,Architecture
9597,Alex,Smith,42,Manager,Singapore,118948,2011-11-01,M,Management
9598,Sara,Davis,44,Developer,London,65925,2014-01-26,F,Engineering
9599,John,Miller,23,Manager,Dubai,90761,2024-01-19,M,Management
9600,John,Smith,18,Consultant,Tokyo,116320,2017-10-18,M,Consulting
9601,Emma,Jones,28,Engineer,Singapore,77564,2023-11-27,M,Engineering
9602,Emma,Jones,58,Analyst,Delhi,29362,2010-04-15,M,Analytics
9603,Emma,Garcia,39,Clerk,Dubai,65371,2001-04-13,F,Operations
9604,Mike,Taylor,49,Engineer,Berlin,78580,2021-12-05,M,Engineering
9605,Paul,Jones,23,Lead,Dubai,83935,2010-02-28,M,Leadership
9606,Paul,Davis,39,Consultant,Sydney,79248,2006-03-14,F,Consulting
9607,Lisa,Smith,46,Consultant,Paris,28114,2020-03-21,M,Consulting
9608,Jane,Miller,47,Designer,Dubai,33000,2009-07-31,F,Design
9609,Lisa,Johnson,50,Developer,Dubai,75368,2017-07-11,F,Engineering
9610,Lisa,Taylor,40,Designer,Delhi,100200,2024-07-01,M,Design
9611,Lisa,Davis,52,Consultant,Berlin,87017,2024-12-24,M,Consulting
9612,Mike,Williams,53,Engineer,Paris,83202,2001-01-31,F,Engineering
9613,Paul,Johnson,18,Clerk,London,70450,2007-04-24,F,Operations
9614,John,Williams,39,Manager,Sydney,75001,2006-05-27,F,Management
9615,Paul,Williams,47,Architect,London,58024,2019-04-20,M,Architecture
9616,Sara,Miller,40,Developer,London,111155,2003-11-08,F,Engineering
9617,Lisa,Miller,28,Architect,Dubai,117537,2002-09-25,F,Architecture
9618,Jane,Smith,31,Developer,Singapore,118119,2022-11-23,F,Engineering
9619,Lisa,Jones,28,Consultant,Delhi,45124,2000-04-02,F,Consulting
9620,Paul,Williams,48,Engineer,Singapore,115910,2014-04-25,M,Engineering
9621,Tom,Miller,44,Architect,Tokyo,89324,2012-08-22,M,Architecture
9622,Paul,Brown,58,Lead,Toronto,109528,2020-11-24,F,Leadership
9623,Emma,Wilson,33,Architect,Sydney,99014,2019-05-07,F,Architecture
9624,John,Davis,57,Architect,London,27139,2013-02-25,M,Architecture
9625,Mike,Jones,56,Designer,Tokyo,97617,2024-10-09,F,Design
9626,Jane,Williams,32,Developer,New York,43601,2006-03-30,F,Engineering
9627,Sam,Smith,19,Consultant,Tokyo,36056,2022-07-04
9628,Sam,Taylor,46,Intern,Dubai,43037,2005-07-30,F,Training
9629,Jane,Smith,34,Architect,New York,28172,2021-05-26,F,Architecture
9630,Jane,Johnson,55,Clerk,Berlin,74294,2003-11-07,M,Operations
9631,John,Miller,53,Engineer,Tokyo,46690,2008-03-21,F,Engineering
9632,Tom,Jones,44,Developer,New York,27956,2023-01-18,M,Engineering
9633,Jane,Johnson,36,Consultant,Berlin,82764,2012-04-19,M,Consulting
9634,Jane,Johnson,47,Analyst,London,65208,2012-03-22,M,Analytics
9635,Alex,Wilson,41,Developer,Sydney,29016,2023-09-28,F,Engineering
9636,Alex,Davis,59,Analyst,New York,99075,2024-06-19,F,Analytics
9637,Jane,Williams,35,Designer,Dubai,31359,2018-11-21,M,Design
9638,Tom,Williams,34,Manager,London,84092,2001-10-21,F,Management
9639,Jane,Taylor,47,Engineer,Toronto,54476,2003-02-13,F,Engineering
9640,Alex,Smith,31,Analyst,Paris,47715,2024-04-20,M,Analytics
9641,Alex,Garcia,34,Analyst,Dubai,38375,2000-04-28,F,Analytics
9642,Lisa,Smith,18,Developer,Singapore,110443,2023-12-18,F,Engineering
9643,Emma,Smith,40,Engineer,Dubai,68713,2001-07-07,F,Engineering
9644,Paul,Garcia,53,Manager,Tokyo,25752,2024-07-14,M,Management
9645,Sara,Davis,22,Engineer,Dubai,97026,2000-12-23,M,Engineering
9646,Sam,Taylor,58,Intern,Sydney,84170,2012-12-04,F,Training
9647,Lisa,Brown,37,Intern,London,29812,2001-07-20,F,Training
9648,John,Jones,27,Consultant,Tokyo,83074,2006-08-15,F,Consulting
9649,Jane,Jones,49,Analyst,Berlin,45009,2011-08-30,M,Analytics
9650,John,Davis,49,Analyst,New York,91128,2003-11-22,M,Analytics
9651,Tom,Johnson,18,Lead,Delhi,111770,2009-02-22,F,Leadership
9652,Sam,Williams,23,Consultant,Berlin,32399,2024-08-05,F,Consulting
9653,Emma,Wilson,36,Designer,Singapore,91339,2000-09-07,F,Design
9654,Emma,Brown,27,Manager,New York,101892,2013-11-18,M,Management
9655,Alex,Brown,37,Developer,Toronto,26975,2007-05-05,F,Engineering
9656,Sara,Wilson,34,Analyst,Berlin,101700,2023-03-12,F,Analytics
9657,Tom,Taylor,59,Clerk,London,76591,2013-01-23,M,Operations
9658,Tom,Smith,40,Consultant,Berlin,89825,2019-05-12,F,Consulting
9659,Mike,Miller,58,Manager,Berlin,109763,2001-01-25,M,Management
9660,Emma,Taylor,30,Architect,Sydney,90663,2012-05-24,F,Architecture
9661,Paul,Miller,53,Designer,New York,44080,2019-08-28,M,Design
9662,Emma,Wilson,36,Clerk,Tokyo,85200,2005-09-18,M,Operations
9663,Alex,Johnson,33,Intern,London,74002,2014-07-31,M,Training
9664,Mike,Davis,30,Architect,Tokyo,87002,2013-09-18,F,Architecture
9665,Tom,Garcia,30,Lead,Toronto,47341,2010-01-11,F,Leadership
9666,Alex,Johnson,47,Architect,Sydney,46732,2017-06-08,M,Architecture
9667,Mike,Williams,54,Designer,Toronto,105831,2003-08-12,M,Design
9668,Tom,Miller,56,Lead,Dubai,118792,2000-06-28,F,Leadership
9669,Mike,Miller,23,Intern,Berlin,103510,2013-05-14,M,Training
9670,Sam,Brown,25,Lead,Toronto,57574,2022-09-20,F,Leadership
9671,Jane,Miller,60,Analyst,Toronto,114825,2015-10-06,F,Analytics
9672,John,Smith,33,Clerk,Dubai,94261,2006-09-19,M,Operations
9673,Lisa,Williams,29,Architect,Dubai,58823,2004-09-14,M,Architecture
9674,Emma,Williams,56,Developer,Tokyo,100462,2018-07-03,F,Engineering
9675,Emma,Johnson,28,Analyst,Delhi,86969,2004-01-22,M,Analytics
9676,Emma,Brown,23,Engineer,Berlin,97996,2017-03-28,M,Engineering
9677,Sara,Miller,46,Architect,Toronto,28597,2017-09-09,F,Architecture
9678,Sam,Miller,46,Engineer,Sydney,87158,2011-04-03,F,Engineering
9679,Mike,Williams,40,Manager,Berlin,54692,2023-07-14,M,Management
9680,Paul,Johnson,46,Analyst,Toronto,60066,2021-08-05,M,Analytics
9681,Alex,Smith,41,Designer,Toronto,67644,2013-05-12,M,Design
9682,John,Davis,28,Intern,Toronto,62748,2009-09-14,F,Training
9683,Emma,Garcia,54,Manager,Tokyo,78942,2019-12-23,M,Management
9684,John,Wilson,46,Intern,London,62459,2020-09-26,F,Training
9685,Paul,Wilson,37,Designer,New York,32891,2014-06-11,F,Design
9686,Mike,Garcia,29,Clerk,Singapore,50728,2002-11-27,M,Operations
9687,Mike,Williams,18,Consultant,Delhi,83984,2007-11-08,M,Consulting
9688,Paul,Jones,56,Engineer,Berlin,105488,2011-12-27,M,Engineering
9689,John,Williams,41,Lead,Tokyo,33054,2003-06-20,F,Leadership
9690,Tom,Brown,42,Designer,Delhi,64958,2013-10-06,F,Design
9691,Lisa,Miller,21,Intern,Paris,89849,2008-12-09,F,Training
9692,Mike,Taylor,26,Intern,New York,115642,2023-12-07,F,Training
9693,Emma,Wilson,34,Consultant,London,57428,2016-03-18,M,Consulting
9694,Alex,Miller,22,Analyst,Singapore,30144,99-99-9999,M,Analytics
9695,Sara,Garcia,35,Developer,Toronto,117307,2016-09-30,F,Engineering
9696,Paul,Jones,39,Designer,Sydney,32537,2002-10-09,F,Design
9697,Lisa,Garcia,47,Clerk,Dubai,48803,2018-04-19,F,Operations
9698,Sam,Wilson,47,Clerk,Delhi,96458,2011-04-24,F,Operations
9699,Sam,Williams,26,Consultant,New York,31142,2022-11-30,F,Consulting
9700,Lisa,Smith,57,Architect,London,94458,2019-08-15,M,Architecture
9701,Jane,Johnson,58,Clerk,New York,114682,2013-12-16,F,Operations
9702,Tom,Taylor,33,Architect,Berlin,112254,2024-10-08,M,Architecture
9703,Paul,Smith,29,Designer,New York,98659,2013-05-25,F,Design
9704,Lisa,Smith,20,Designer,Toronto,47194,2007-07-06,M,Design
9705,Paul,Taylor,45,Developer,Berlin,75775,2023-03-14,F,Engineering
9706,Jane,Brown,18,Architect,Sydney,46019,2021-02-12,F,Architecture
9707,Sam,Wilson,30,Analyst,Singapore,56365,2006-09-30,F,Analytics
9708,Tom,Williams,32,Clerk,Berlin,28597,2002-08-28,M,Operations
9709,Sam,Garcia,23,Consultant,Berlin,62013,2013-12-27,M,Consulting
9710,Tom,Williams,25,Intern,London,38321,2017-04-01,M,Training
9711,Sam,Brown,27,Manager,Tokyo,38991,2018-04-23,M,Management
9712,Sara,Taylor,60,Consultant,Sydney,113872,2022-01-11,F,Consulting
9713,Sam,Johnson,41,Intern,Singapore,78617,2003-03-11,M,Training
9714,Lisa,Davis,28,Manager,Singapore,76526,2010-10-05,M,Management
9715,John,Wilson,48,Intern,Berlin,105167,2013-07-01,M,Training
9716,Jane,Taylor,37,Developer,London,87963,2021-02-15,F,Engineering
9717,Sara,Smith,60,Designer,London,39408,2021-04-03,F,Design
9718,John,Brown,25,Analyst,Sydney,75016,2010-07-18,F,Analytics
9719,Tom,Taylor,54,Consultant,Delhi,55895,2017-09-08,F,Consulting
9720,Jane,Smith,31,Designer,Tokyo,27944,2012-03-11,M,Design
9721,John,Taylor,47,Analyst,Dubai,116521,2017-12-06,M,Analytics
9722,John,Davis,30,Designer,Delhi,100386,2024-06-30,F,Design
9723,Sam,Williams,24,Engineer,Tokyo,110498,2014-07-12,M,Engineering
9724,Alex,Miller,44,Designer,Paris,69879,2005-01-28,F,Design
9725,Mike,Miller,34,Architect,Sydney,104469,2021-06-13,M,Architecture
9726,Emma,Johnson,18,Intern,Dubai,91267,2005-03-30,F,Training
9727,Emma,Garcia,41,Analyst,New York,84729,2012-12-06,M,Analytics
9728,Paul,Davis,32,Clerk,London,29230,2003-09-23,M,Operations
9729,John,Garcia,50,Engineer,New York,30033,2011-07-01,F,Engineering
9730,Sara,Brown,47,Consultant,New York,47955,2024-02-07,F,Consulting
9731,Emma,Taylor,28,Intern,Dubai,35096,2000-09-19,F,Training
9732,Lisa,Wilson,21,Clerk,Tokyo,63606,2012-10-08,M,Operations
9733,Lisa,Johnson,42,Intern,Berlin,28291,2001-10-04,F,Training
9734,Sam,Johnson,56,Manager,London,87471,2004-07-02,F,Management
9735,John,Wilson,31,Developer,Delhi,49868,2016-02-22,F,Engineering
9736,Emma,Williams,33,Clerk,Delhi,67183,2012-09-03,M,Operations
9737,Mike,Garcia,32,Intern,London,90330,2018-11-08,F,Training
9738,Lisa,Brown,43,Designer,Toronto,32075,2002-04-19,M,Design
9739,Tom,Taylor,26,Manager,Berlin,36821,2017-02-03,F,Management
9740,Alex,Davis,42,Clerk,New York,119020,2018-02-15,F,Operations
9741,Paul,Wilson,40,Lead,Paris,113197,2002-10-02,F,Leadership
9742,Tom,Brown,36,Lead,Dubai,61491,2013-01-02,F,Leadership
9743,John,Williams,36,Lead,Dubai,31036,2021-12-27,F,Leadership
9744,John,Taylor,29,Manager,Sydney,34764,2006-05-30
9745,Paul,Garcia,19,Consultant,Toronto,45059,2011-12-13,F,Consulting
9746,Tom,Brown,46,Architect,Tokyo,64825,2005-09-19,M,Architecture
9747,Emma,Wilson,30,Engineer,Dubai,43521,2014-07-29,F,Engineering
9748,Mike,Williams,46,Analyst,Tokyo,38682,2019-07-17,F,Analytics
9749,Sara,Garcia,33,Engineer,Dubai,88603,2002-09-11,M,Engineering
9750,Tom,Miller,44,Architect,Singapore,116568,2009-06-27,F,Architecture
